  2.3700000e+002  2.7100000e+002 -2.2730533e+000
  2.0400000e+002  6.7000000e+001 -1.3101939e+000
  4.9000000e+001  8.5000000e+001  2.3374318e-001
  1.7700000e+002  1.0500000e+002  2.4488248e+000
  3.9000000e+001  8.7000000e+001  4.7583103e-002
  6.2000000e+001  1.9600000e+002 -2.5213432e+000
  3.0300000e+002  1.3900000e+002 -2.2570442e+000
  1.5800000e+002  2.7100000e+002 -2.3294629e+000
  1.1800000e+002  1.1400000e+002  2.8708237e-001
  1.9000000e+001  1.1500000e+002  1.8822151e-001
  1.9400000e+002  1.1600000e+002 -1.5121769e-001
  2.2200000e+002  1.2400000e+002  1.1109655e+000
  1.5100000e+002  1.6800000e+002 -2.4764900e+000
  1.7500000e+002  2.7100000e+002 -2.2278713e+000
  7.9000000e+001  2.3900000e+002 -2.3145519e+000
  2.0500000e+002  2.7200000e+002 -2.3318091e+000
  1.7000000e+001  2.2100000e+002  7.8061351e-001
  7.8000000e+001  2.4200000e+002  7.6882510e-001
  6.4000000e+001  1.2800000e+002 -2.6846339e+000
  6.6000000e+001  1.2800000e+002  2.7975133e+000
  6.5000000e+001  1.3000000e+002  4.8995733e-001
  2.3700000e+002  2.7100000e+002  1.0000000e+000
  2.3600000e+002  2.7000000e+002  1.0000000e+000
  2.3500000e+002  2.6900000e+002  1.0000000e+000
  2.3400000e+002  2.6900000e+002  1.0000000e+000
  2.3300000e+002  2.6800000e+002  1.0000000e+000
  2.3200000e+002  2.6700000e+002  1.0000000e+000
  2.3100000e+002  2.6600000e+002  1.0000000e+000
  2.3000000e+002  2.6500000e+002  1.0000000e+000
  2.2900000e+002  2.6400000e+002  1.0000000e+000
  2.2800000e+002  2.6300000e+002  1.0000000e+000
  2.2700000e+002  2.6300000e+002  1.0000000e+000
  2.2600000e+002  2.6200000e+002  1.0000000e+000
  2.2500000e+002  2.6100000e+002  1.0000000e+000
  2.2400000e+002  2.6000000e+002  1.0000000e+000
  2.2400000e+002  2.5900000e+002  1.0000000e+000
  2.0400000e+002  6.7000000e+001  2.0000000e+000
  2.0300000e+002  6.7000000e+001  2.0000000e+000
  2.0200000e+002  6.7000000e+001  2.0000000e+000
  2.0100000e+002  6.7000000e+001  2.0000000e+000
  2.0000000e+002  6.8000000e+001  2.0000000e+000
  1.9900000e+002  6.8000000e+001  2.0000000e+000
  1.9800000e+002  6.9000000e+001  2.0000000e+000
  1.9700000e+002  6.9000000e+001  2.0000000e+000
  1.9600000e+002  6.9000000e+001  2.0000000e+000
  1.9500000e+002  7.0000000e+001  2.0000000e+000
  1.9400000e+002  7.0000000e+001  2.0000000e+000
  1.9300000e+002  7.0000000e+001  2.0000000e+000
  1.9200000e+002  7.0000000e+001  2.0000000e+000
  1.9100000e+002  7.1000000e+001  2.0000000e+000
  1.9000000e+002  7.1000000e+001  2.0000000e+000
  4.9000000e+001  8.5000000e+001  3.0000000e+000
  5.0000000e+001  8.6000000e+001  3.0000000e+000
  5.0000000e+001  8.7000000e+001  3.0000000e+000
  5.0000000e+001  8.8000000e+001  3.0000000e+000
  5.0000000e+001  8.9000000e+001  3.0000000e+000
  5.0000000e+001  9.0000000e+001  3.0000000e+000
  5.0000000e+001  9.1000000e+001  3.0000000e+000
  5.0000000e+001  9.2000000e+001  3.0000000e+000
  5.0000000e+001  9.3000000e+001  3.0000000e+000
  5.1000000e+001  9.4000000e+001  3.0000000e+000
  5.1000000e+001  9.5000000e+001  3.0000000e+000
  5.1000000e+001  9.6000000e+001  3.0000000e+000
  5.2000000e+001  9.7000000e+001  3.0000000e+000
  5.3000000e+001  9.8000000e+001  3.0000000e+000
  5.3000000e+001  9.9000000e+001  3.0000000e+000
  1.7700000e+002  1.0500000e+002  4.0000000e+000
  1.7700000e+002  1.0400000e+002  4.0000000e+000
  1.7800000e+002  1.0300000e+002  4.0000000e+000
  1.7900000e+002  1.0200000e+002  4.0000000e+000
  1.8000000e+002  1.0100000e+002  4.0000000e+000
  1.8100000e+002  1.0000000e+002  4.0000000e+000
  1.8200000e+002  9.9000000e+001  4.0000000e+000
  1.8200000e+002  9.8000000e+001  4.0000000e+000
  1.8300000e+002  9.7000000e+001  4.0000000e+000
  1.8400000e+002  9.6000000e+001  4.0000000e+000
  1.8500000e+002  9.6000000e+001  4.0000000e+000
  1.8600000e+002  9.5000000e+001  4.0000000e+000
  1.8700000e+002  9.4000000e+001  4.0000000e+000
  1.8800000e+002  9.3000000e+001  4.0000000e+000
  1.8900000e+002  9.2000000e+001  4.0000000e+000
  3.9000000e+001  8.7000000e+001  5.0000000e+000
  3.9000000e+001  8.8000000e+001  5.0000000e+000
  3.9000000e+001  8.9000000e+001  5.0000000e+000
  3.9000000e+001  9.0000000e+001  5.0000000e+000
  3.9000000e+001  9.1000000e+001  5.0000000e+000
  3.9000000e+001  9.2000000e+001  5.0000000e+000
  4.0000000e+001  9.3000000e+001  5.0000000e+000
  4.0000000e+001  9.4000000e+001  5.0000000e+000
  3.9000000e+001  9.5000000e+001  5.0000000e+000
  4.0000000e+001  9.6000000e+001  5.0000000e+000
  4.0000000e+001  9.7000000e+001  5.0000000e+000
  4.0000000e+001  9.8000000e+001  5.0000000e+000
  3.9000000e+001  9.9000000e+001  5.0000000e+000
  3.9000000e+001  1.0000000e+002  5.0000000e+000
  3.9000000e+001  1.0100000e+002  5.0000000e+000
  6.2000000e+001  1.9600000e+002  6.0000000e+000
  6.1000000e+001  1.9500000e+002  6.0000000e+000
  6.0000000e+001  1.9400000e+002  6.0000000e+000
  5.9000000e+001  1.9300000e+002  6.0000000e+000
  5.9000000e+001  1.9200000e+002  6.0000000e+000
  5.8000000e+001  1.9100000e+002  6.0000000e+000
  5.8000000e+001  1.9000000e+002  6.0000000e+000
  5.7000000e+001  1.8900000e+002  6.0000000e+000
  5.6000000e+001  1.8800000e+002  6.0000000e+000
  5.6000000e+001  1.8700000e+002  6.0000000e+000
  5.5000000e+001  1.8600000e+002  6.0000000e+000
  5.4000000e+001  1.8500000e+002  6.0000000e+000
  5.4000000e+001  1.8400000e+002  6.0000000e+000
  5.3000000e+001  1.8300000e+002  6.0000000e+000
  5.3000000e+001  1.8200000e+002  6.0000000e+000
  3.0300000e+002  1.3900000e+002  7.0000000e+000
  3.0200000e+002  1.3800000e+002  7.0000000e+000
  3.0100000e+002  1.3700000e+002  7.0000000e+000
  3.0000000e+002  1.3600000e+002  7.0000000e+000
  2.9900000e+002  1.3600000e+002  7.0000000e+000
  2.9800000e+002  1.3500000e+002  7.0000000e+000
  2.9700000e+002  1.3400000e+002  7.0000000e+000
  2.9600000e+002  1.3300000e+002  7.0000000e+000
  2.9500000e+002  1.3200000e+002  7.0000000e+000
  2.9400000e+002  1.3200000e+002  7.0000000e+000
  2.9300000e+002  1.3100000e+002  7.0000000e+000
  2.9200000e+002  1.3000000e+002  7.0000000e+000
  2.9100000e+002  1.2900000e+002  7.0000000e+000
  2.9000000e+002  1.2900000e+002  7.0000000e+000
  2.8900000e+002  1.2800000e+002  7.0000000e+000
  1.5800000e+002  2.7100000e+002  8.0000000e+000
  1.5700000e+002  2.7000000e+002  8.0000000e+000
  1.5600000e+002  2.7000000e+002  8.0000000e+000
  1.5500000e+002  2.6900000e+002  8.0000000e+000
  1.5400000e+002  2.6800000e+002  8.0000000e+000
  1.5300000e+002  2.6700000e+002  8.0000000e+000
  1.5300000e+002  2.6600000e+002  8.0000000e+000
  1.5200000e+002  2.6500000e+002  8.0000000e+000
  1.5100000e+002  2.6400000e+002  8.0000000e+000
  1.5000000e+002  2.6300000e+002  8.0000000e+000
  1.4900000e+002  2.6200000e+002  8.0000000e+000
  1.4800000e+002  2.6100000e+002  8.0000000e+000
  1.4700000e+002  2.6000000e+002  8.0000000e+000
  1.4600000e+002  2.5900000e+002  8.0000000e+000
  1.4500000e+002  2.5900000e+002  8.0000000e+000
  1.1800000e+002  1.1400000e+002  9.0000000e+000
  1.1800000e+002  1.1500000e+002  9.0000000e+000
  1.1900000e+002  1.1600000e+002  9.0000000e+000
  1.1900000e+002  1.1700000e+002  9.0000000e+000
  1.1900000e+002  1.1800000e+002  9.0000000e+000
  1.2000000e+002  1.1900000e+002  9.0000000e+000
  1.2000000e+002  1.2000000e+002  9.0000000e+000
  1.2000000e+002  1.2100000e+002  9.0000000e+000
  1.2000000e+002  1.2200000e+002  9.0000000e+000
  1.2100000e+002  1.2300000e+002  9.0000000e+000
  1.2100000e+002  1.2400000e+002  9.0000000e+000
  1.2100000e+002  1.2500000e+002  9.0000000e+000
  1.2100000e+002  1.2600000e+002  9.0000000e+000
  1.2200000e+002  1.2700000e+002  9.0000000e+000
  1.2200000e+002  1.2800000e+002  9.0000000e+000
  1.9000000e+001  1.1500000e+002  1.0000000e+001
  1.9000000e+001  1.1600000e+002  1.0000000e+001
  1.9000000e+001  1.1700000e+002  1.0000000e+001
  1.9000000e+001  1.1800000e+002  1.0000000e+001
  2.0000000e+001  1.1900000e+002  1.0000000e+001
  2.0000000e+001  1.2000000e+002  1.0000000e+001
  2.0000000e+001  1.2100000e+002  1.0000000e+001
  2.0000000e+001  1.2200000e+002  1.0000000e+001
  2.0000000e+001  1.2300000e+002  1.0000000e+001
  2.1000000e+001  1.2400000e+002  1.0000000e+001
  2.1000000e+001  1.2500000e+002  1.0000000e+001
  2.1000000e+001  1.2600000e+002  1.0000000e+001
  2.2000000e+001  1.2700000e+002  1.0000000e+001
  2.2000000e+001  1.2800000e+002  1.0000000e+001
  2.2000000e+001  1.2900000e+002  1.0000000e+001
  1.9400000e+002  1.1600000e+002  1.1000000e+001
  1.9400000e+002  1.1700000e+002  1.1000000e+001
  1.9300000e+002  1.1800000e+002  1.1000000e+001
  1.9300000e+002  1.1900000e+002  1.1000000e+001
  1.9200000e+002  1.2000000e+002  1.1000000e+001
  1.9200000e+002  1.2100000e+002  1.1000000e+001
  1.9200000e+002  1.2200000e+002  1.1000000e+001
  1.9200000e+002  1.2300000e+002  1.1000000e+001
  1.9200000e+002  1.2400000e+002  1.1000000e+001
  1.9200000e+002  1.2500000e+002  1.1000000e+001
  1.9300000e+002  1.2600000e+002  1.1000000e+001
  1.9300000e+002  1.2700000e+002  1.1000000e+001
  1.9300000e+002  1.2800000e+002  1.1000000e+001
  1.9400000e+002  1.2900000e+002  1.1000000e+001
  1.9500000e+002  1.3000000e+002  1.1000000e+001
  2.2200000e+002  1.2400000e+002  1.2000000e+001
  2.2300000e+002  1.2400000e+002  1.2000000e+001
  2.2400000e+002  1.2500000e+002  1.2000000e+001
  2.2500000e+002  1.2500000e+002  1.2000000e+001
  2.2600000e+002  1.2600000e+002  1.2000000e+001
  2.2700000e+002  1.2700000e+002  1.2000000e+001
  2.2800000e+002  1.2700000e+002  1.2000000e+001
  2.2900000e+002  1.2800000e+002  1.2000000e+001
  2.3000000e+002  1.2800000e+002  1.2000000e+001
  2.3100000e+002  1.2900000e+002  1.2000000e+001
  2.3200000e+002  1.2900000e+002  1.2000000e+001
  2.3300000e+002  1.3000000e+002  1.2000000e+001
  2.3400000e+002  1.3000000e+002  1.2000000e+001
  2.3500000e+002  1.3000000e+002  1.2000000e+001
  2.3600000e+002  1.3000000e+002  1.2000000e+001
  1.5100000e+002  1.6800000e+002  1.3000000e+001
  1.5000000e+002  1.6700000e+002  1.3000000e+001
  1.4900000e+002  1.6600000e+002  1.3000000e+001
  1.4800000e+002  1.6500000e+002  1.3000000e+001
  1.4700000e+002  1.6400000e+002  1.3000000e+001
  1.4700000e+002  1.6300000e+002  1.3000000e+001
  1.4600000e+002  1.6200000e+002  1.3000000e+001
  1.4600000e+002  1.6100000e+002  1.3000000e+001
  1.4600000e+002  1.6000000e+002  1.3000000e+001
  1.4500000e+002  1.5900000e+002  1.3000000e+001
  1.4400000e+002  1.5800000e+002  1.3000000e+001
  1.4300000e+002  1.5700000e+002  1.3000000e+001
  1.4200000e+002  1.5700000e+002  1.3000000e+001
  1.4100000e+002  1.5600000e+002  1.3000000e+001
  1.4000000e+002  1.5500000e+002  1.3000000e+001
  1.7500000e+002  2.7100000e+002  1.4000000e+001
  1.7400000e+002  2.7000000e+002  1.4000000e+001
  1.7300000e+002  2.7000000e+002  1.4000000e+001
  1.7200000e+002  2.6900000e+002  1.4000000e+001
  1.7100000e+002  2.6900000e+002  1.4000000e+001
  1.7000000e+002  2.6800000e+002  1.4000000e+001
  1.6900000e+002  2.6700000e+002  1.4000000e+001
  1.6800000e+002  2.6600000e+002  1.4000000e+001
  1.6700000e+002  2.6500000e+002  1.4000000e+001
  1.6600000e+002  2.6400000e+002  1.4000000e+001
  1.6500000e+002  2.6300000e+002  1.4000000e+001
  1.6400000e+002  2.6200000e+002  1.4000000e+001
  1.6300000e+002  2.6100000e+002  1.4000000e+001
  1.6200000e+002  2.6000000e+002  1.4000000e+001
  1.6100000e+002  2.5900000e+002  1.4000000e+001
  7.9000000e+001  2.3900000e+002  1.5000000e+001
  7.8000000e+001  2.3800000e+002  1.5000000e+001
  7.7000000e+001  2.3800000e+002  1.5000000e+001
  7.6000000e+001  2.3700000e+002  1.5000000e+001
  7.5000000e+001  2.3600000e+002  1.5000000e+001
  7.4000000e+001  2.3500000e+002  1.5000000e+001
  7.3000000e+001  2.3400000e+002  1.5000000e+001
  7.2000000e+001  2.3300000e+002  1.5000000e+001
  7.1000000e+001  2.3200000e+002  1.5000000e+001
  7.0000000e+001  2.3100000e+002  1.5000000e+001
  6.9000000e+001  2.3000000e+002  1.5000000e+001
  6.9000000e+001  2.2900000e+002  1.5000000e+001
  6.8000000e+001  2.2800000e+002  1.5000000e+001
  6.7000000e+001  2.2700000e+002  1.5000000e+001
  6.7000000e+001  2.2600000e+002  1.5000000e+001
  2.0500000e+002  2.7200000e+002  1.6000000e+001
  2.0400000e+002  2.7100000e+002  1.6000000e+001
  2.0300000e+002  2.7000000e+002  1.6000000e+001
  2.0200000e+002  2.6900000e+002  1.6000000e+001
  2.0100000e+002  2.6800000e+002  1.6000000e+001
  2.0000000e+002  2.6700000e+002  1.6000000e+001
  1.9900000e+002  2.6600000e+002  1.6000000e+001
  1.9800000e+002  2.6500000e+002  1.6000000e+001
  1.9700000e+002  2.6400000e+002  1.6000000e+001
  1.9600000e+002  2.6300000e+002  1.6000000e+001
  1.9500000e+002  2.6300000e+002  1.6000000e+001
  1.9400000e+002  2.6200000e+002  1.6000000e+001
  1.9300000e+002  2.6100000e+002  1.6000000e+001
  1.9200000e+002  2.6000000e+002  1.6000000e+001
  1.9100000e+002  2.5900000e+002  1.6000000e+001
  1.7000000e+001  2.2100000e+002  1.7000000e+001
  1.8000000e+001  2.2200000e+002  1.7000000e+001
  1.9000000e+001  2.2300000e+002  1.7000000e+001
  2.0000000e+001  2.2400000e+002  1.7000000e+001
  2.1000000e+001  2.2500000e+002  1.7000000e+001
  2.2000000e+001  2.2600000e+002  1.7000000e+001
  2.3000000e+001  2.2700000e+002  1.7000000e+001
