  1.9800000e+002  1.7000000e+001 -7.8539816e-001
  6.7000000e+001  1.4400000e+002  2.9793938e+000
  1.5500000e+002  1.9000000e+001 -9.5265210e-001
  2.3200000e+002  2.0000000e+001 -5.7956399e-001
  5.0000000e+001  1.1500000e+002  2.5247914e+000
  4.9000000e+001  8.0000000e+001  2.5494060e+000
  8.0000000e+001  3.3000000e+001 -9.7860965e-001
  5.0000000e+001  5.3000000e+001  2.1875976e+000
  9.9000000e+001  3.3000000e+001 -1.0714496e+000
  2.4500000e+002  4.3000000e+001  2.6011732e+000
  2.6000000e+002  9.6000000e+001 -7.0712702e-001
  1.8300000e+002  1.4800000e+002  1.7681919e+000
  3.0200000e+002  4.3000000e+001 -1.4444158e-001
  2.9900000e+002  5.9000000e+001  2.8753406e+000
  1.2100000e+002  1.0900000e+002  2.2883377e+000
  2.5900000e+002  4.9000000e+001 -4.5634847e-001
  8.7000000e+001  6.5000000e+001 -1.0138948e+000
  4.0000000e+001  1.2500000e+002  2.8584969e+000
  3.5000000e+001  6.7000000e+001 -7.0712702e-001
  1.7000000e+001  9.3000000e+001  2.6706988e+000
  2.2500000e+002  7.6000000e+001  2.4329664e+000
  3.0100000e+002  6.7000000e+001 -2.3210384e-001
  1.8800000e+002  1.1500000e+002  2.2051791e+000
  4.7000000e+001  7.9000000e+001 -6.4058567e-001
  9.0000000e+001  1.2500000e+002 -2.4925214e-001
  3.0000000e+002  1.3900000e+002 -5.4041950e-001
  2.7100000e+002  9.3000000e+001 -6.0459859e-001
  1.0900000e+002  9.8000000e+001 -9.0724060e-001
  1.0700000e+002  1.5700000e+002 -2.3842245e+000
  1.7000000e+001  1.2200000e+002  2.8418166e+000
  2.7500000e+002  1.1000000e+002 -2.3210384e-001
  1.1400000e+002  1.1800000e+002 -6.0459859e-001
  1.0600000e+002  1.4500000e+002 -3.0689932e+000
  2.6700000e+002  1.6700000e+002  2.2565258e+000
  2.0000000e+001  1.5700000e+002  3.1415927e+000
  7.5000000e+001  1.6100000e+002  2.9267773e+000
  1.6900000e+002  1.4400000e+002 -1.8538921e+000
  2.7300000e+002  2.1100000e+002  2.1112158e+000
  2.8000000e+001  1.4400000e+002  1.0866122e-001
  6.8000000e+001  1.5200000e+002  0.0000000e+000
  9.7000000e+001  1.5500000e+002  5.0209020e-001
  1.0400000e+002  1.6400000e+002 -2.3458856e+000
  3.9000000e+001  1.7700000e+002 -2.9793938e+000
  2.2800000e+002  1.9200000e+002 -1.3909428e+000
  1.0100000e+002  2.0000000e+002 -1.9822526e+000
  7.9000000e+001  1.8900000e+002 -2.1471715e+000
  2.9600000e+002  2.1900000e+002  2.3057323e+000
  5.0000000e+001  2.0200000e+002  4.8522699e-001
  9.0000000e+001  2.0200000e+002  1.0171150e+000
  1.0100000e+002  2.2300000e+002 -1.8200485e+000
  1.1800000e+002  2.2300000e+002 -1.7681919e+000
  2.5000000e+002  2.2400000e+002  1.8200485e+000
  1.0000000e+002  2.2600000e+002  1.2220253e+000
  2.5000000e+002  2.2600000e+002 -1.4621351e+000
  2.8700000e+002  2.2800000e+002 -9.5399510e-001
  1.4100000e+002  2.3100000e+002  1.4801364e+000
  1.6200000e+002  1.1400000e+002  2.4783897e+000
  1.6000000e+002  1.1500000e+002 -8.0713387e-001
  1.6200000e+002  1.1600000e+002  4.9934672e-001
  1.4000000e+002  1.8500000e+002 -1.7798193e+000
  1.4200000e+002  1.8500000e+002  1.9847953e+000
  1.4100000e+002  1.8700000e+002  8.8506682e-001
  2.1900000e+002  1.8500000e+002  2.2113820e+000
  2.1800000e+002  1.8700000e+002 -1.3909428e+000
  2.2000000e+002  1.8700000e+002  1.3473197e+000
  1.9800000e+002  1.7000000e+001  1.0000000e+000
  1.9700000e+002  1.8000000e+001  1.0000000e+000
  1.9600000e+002  1.9000000e+001  1.0000000e+000
  1.9500000e+002  2.0000000e+001  1.0000000e+000
  1.9400000e+002  2.1000000e+001  1.0000000e+000
  1.9300000e+002  2.2000000e+001  1.0000000e+000
  1.9200000e+002  2.3000000e+001  1.0000000e+000
  1.9100000e+002  2.4000000e+001  1.0000000e+000
  1.9000000e+002  2.5000000e+001  1.0000000e+000
